cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
-166.39999999999998,0.0,0.02083333333333337,False,3,1,1.0
-174.99999999999994,0.0,0.02991452991452992,False,5,5,1.0
-4.0000000000000036,0.1775147928994083,0.1775147928994083,True,3,1,0.4748201438848921
-6.000000000000002,0.0,0.0,True,1,1,0.2524271844660194
-183.39999999999998,0.0,0.0,False,10,4,1.0
-172.59999999999997,0.0,0.11726384364820852,False,8,6,1.0
-167.79999999999995,0.0,0.10726643598615915,False,11,4,1.0
-186.40000000000003,0.0,0.14592274678111583,False,13,9,1.0
-0.2,0.0,0.0,True,0,1,0.013986013986013986
-155.79999999999998,0.0,0.25142857142857145,False,13,3,1.0
-192.40000000000003,0.0,0.3571428571428571,False,35,5,1.0
-186.39999999999995,0.0,0.2325581395348837,False,24,4,1.0
-160.79999999999998,0.0,0.0,False,0,0,1.0
-152.59999999999997,0.0,0.2093023255813954,False,1,1,1.0
-144.99999999999997,0.0,0.22340425531914898,False,7,1,1.0
-174.79999999999995,0.0,0.01388888888888884,False,9,2,1.0
-193.80000000000007,0.0,0.0,False,13,1,1.0
-153.79999999999998,0.0,0.16296296296296298,False,6,1,1.0
-185.39999999999995,0.0,0.0,False,11,1,1.0
-151.0,0.0,0.09950248756218905,False,7,0,1.0
-173.79999999999995,0.0,0.15471698113207544,False,10,5,1.0
-177.19999999999996,0.0,0.04034582132564846,False,13,3,1.0
-160.0,0.0,0.2964426877470355,False,13,4,1.0
-184.99999999999994,0.0,0.03629032258064513,False,17,3,1.0
-163.59999999999997,0.0,0.11557788944723613,False,8,0,1.0
-180.39999999999992,0.0,0.125,False,9,1,1.0
-161.39999999999998,0.0,0.05970149253731338,False,3,1,1.0
-169.59999999999994,0.0,0.14655172413793105,False,15,1,1.0
-173.39999999999998,0.0,0.0,False,12,1,1.0
-164.39999999999998,0.0,0.0640394088669951,False,9,0,1.0
-136.79999999999998,0.0,0.21725239616613423,False,3,0,1.0
-184.59999999999997,0.0,0.24752475247524752,False,33,1,1.0
-146.0,0.0,0.18541033434650456,False,4,0,1.0
-167.59999999999997,0.0,0.1198347107438017,False,10,0,1.0
-146.79999999999998,0.0,0.23188405797101452,False,5,1,1.0
-168.99999999999997,0.0,0.20446096654275092,False,22,0,1.0
-171.79999999999995,0.0,0.21472392638036808,False,13,1,1.0
-160.2,0.0,0.2849740932642487,False,8,2,1.0
-165.19999999999996,0.0,0.12668463611859837,False,16,0,1.0
-184.39999999999998,0.0,0.3275862068965517,False,37,0,1.0
-153.19999999999996,0.0,0.5517241379310345,False,22,1,1.0
-171.79999999999995,0.0,0.0,False,4,0,1.0
-157.59999999999997,0.0,0.37962962962962965,False,28,1,1.0
-145.39999999999995,0.0,0.463963963963964,False,12,1,1.0
-158.39999999999998,0.0,0.29323308270676696,False,11,1,1.0
-146.59999999999997,0.0,0.19713261648745517,False,7,1,1.0
-152.99999999999997,0.0,0.4871794871794872,False,14,0,1.0
-160.2,0.0,0.3097826086956522,False,10,0,1.0
-140.5999999999999,0.0,0.3642172523961661,False,7,0,1.0
-154.6,0.0,0.4742857142857143,False,14,0,1.0
-180.99999999999994,0.0,0.037190082644628086,False,7,0,1.0
-173.19999999999993,0.0,0.08673469387755106,False,2,0,1.0
-159.2,0.0,0.26086956521739135,False,2,0,1.0
-234.2000000000001,0.0,0.4012345679012346,False,83,0,1.0
-165.79999999999995,0.0,0.29000000000000004,False,9,0,1.0
-133.59999999999997,0.0,0.5957446808510638,False,6,1,1.0
